timesteps,Moz-North-Center
2005-01-01 00:00:00,5.284832623143196e-09
2005-01-01 01:00:00,5.2849076691788155e-09
2005-01-01 02:00:00,5.284982724457597e-09
2005-01-01 03:00:00,5.285057810267103e-09
2005-01-01 04:00:00,5.285132904953028e-09
2005-01-01 05:00:00,5.285201683115109e-09
2005-01-01 06:00:00,5.285231472491715e-09
2005-01-01 07:00:00,5.2856984354745934e-09
2005-01-01 08:00:00,5.28571787751793e-09
2005-01-01 09:00:00,5.285766948713613e-09
2005-01-01 10:00:00,5.2858229571405795e-09
2005-01-01 11:00:00,5.2862900666253e-09
2005-01-01 12:00:00,5.286293967617878e-09
2005-01-01 13:00:00,5.286761193805288e-09
2005-01-01 14:00:00,5.286821653966897e-09
2005-01-01 15:00:00,5.287289010942273e-09
2005-01-01 16:00:00,5.2877564837905076e-09
2005-01-01 17:00:00,5.287796946331362e-09
2005-01-01 18:00:00,5.2877799259770414e-09
2005-01-01 19:00:00,5.287691528146844e-09
2005-01-01 20:00:00,5.288159100820407e-09
2005-01-01 21:00:00,5.288180451984778e-09
2005-01-01 22:00:00,5.288243623645757e-09
2005-01-01 23:00:00,5.2883191453483555e-09
2005-01-02 00:00:00,5.2883946764510746e-09
2005-01-02 01:00:00,5.2888624235702016e-09
2005-01-02 02:00:00,5.288938010248685e-09
2005-01-02 03:00:00,5.289405892219488e-09
2005-01-02 04:00:00,5.289481534659026e-09
2005-01-02 05:00:00,5.2895508453884686e-09
2005-01-02 06:00:00,5.289581075600098e-09
2005-01-02 07:00:00,5.2900491172370374e-09
2005-01-02 08:00:00,5.290068948270714e-09
2005-01-02 09:00:00,5.290537111085819e-09
2005-01-02 10:00:00,5.290593579137564e-09
2005-01-02 11:00:00,5.290618725149883e-09
2005-01-02 12:00:00,5.2906229435742565e-09
2005-01-02 13:00:00,5.2906585558716005e-09
2005-01-02 14:00:00,5.290719433783502e-09
2005-01-02 15:00:00,5.290785589728501e-09
2005-01-02 16:00:00,5.29084471508962e-09
2005-01-02 17:00:00,5.290885565160595e-09
2005-01-02 18:00:00,5.290868864129482e-09
2005-01-02 19:00:00,5.291337225711716e-09
2005-01-02 20:00:00,5.2912891323167376e-09
2005-01-02 21:00:00,5.291310842086258e-09
2005-01-02 22:00:00,5.291374467122358e-09
2005-01-02 23:00:00,5.291842954392852e-09
2005-01-03 00:00:00,5.291918975996993e-09
2005-01-03 01:00:00,5.291995007014311e-09
2005-01-03 02:00:00,5.292071068628572e-09
2005-01-03 03:00:00,5.292147139568572e-09
2005-01-03 04:00:00,5.292223241324973e-09
2005-01-03 05:00:00,5.292299163176758e-09
2005-01-03 06:00:00,5.29234884916106e-09
2005-01-03 07:00:00,5.292817578770853e-09
2005-01-03 08:00:00,5.292785452652841e-09
2005-01-03 09:00:00,5.293254290900556e-09
2005-01-03 10:00:00,5.293254368248636e-09
2005-01-03 11:00:00,5.293251531551824e-09
2005-01-03 12:00:00,5.293248701077848e-09
2005-01-03 13:00:00,5.293717654627207e-09
2005-01-03 14:00:00,5.293782027164302e-09
2005-01-03 15:00:00,5.293855999341939e-09
2005-01-03 16:00:00,5.29392038506458e-09
2005-01-03 17:00:00,5.2943895058566085e-09
2005-01-03 18:00:00,5.2943662344949124e-09
2005-01-03 19:00:00,5.2943093369050504e-09
2005-01-03 20:00:00,5.294778554575698e-09
2005-01-03 21:00:00,5.29484307816782e-09
2005-01-03 22:00:00,5.295312428820619e-09
2005-01-03 23:00:00,5.295388961931091e-09
2005-01-04 00:00:00,5.29546552576806e-09
