timesteps,Moz-North-Center
2005-01-01 00:00:00,5.284832623143196e-09
2005-01-01 01:00:00,5.285299487369044e-09
2005-01-01 02:00:00,5.285374558242696e-09
2005-01-01 03:00:00,5.2858415566605676e-09
2005-01-01 04:00:00,5.285916682561562e-09
2005-01-01 05:00:00,5.28598548931443e-09
2005-01-01 06:00:00,5.286015291074754e-09
2005-01-01 07:00:00,5.2860242659441135e-09
2005-01-01 08:00:00,5.286043711346951e-09
2005-01-01 09:00:00,5.286092791022107e-09
2005-01-01 10:00:00,5.286148809127629e-09
2005-01-01 11:00:00,5.286615999345167e-09
2005-01-01 12:00:00,5.287083305343333e-09
2005-01-01 13:00:00,5.2871185617463016e-09
2005-01-01 14:00:00,5.287179033368121e-09
2005-01-01 15:00:00,5.287244780542283e-09
2005-01-01 16:00:00,5.2873034797759944e-09
2005-01-01 17:00:00,5.287343932596134e-09
2005-01-01 18:00:00,5.287326916330812e-09
2005-01-01 19:00:00,5.287238539736727e-09
2005-01-01 20:00:00,5.287190208989599e-09
2005-01-01 21:00:00,5.287657657338698e-09
2005-01-01 22:00:00,5.287720811484596e-09
2005-01-01 23:00:00,5.287796312246969e-09
2005-01-02 00:00:00,5.287871822405824e-09
2005-01-02 01:00:00,5.2879473631156125e-09
2005-01-02 02:00:00,5.2880229131135215e-09
2005-01-02 03:00:00,5.288098493763617e-09
2005-01-02 04:00:00,5.288174083760122e-09
2005-01-02 05:00:00,5.288243346434047e-09
2005-01-02 06:00:00,5.288273555685349e-09
2005-01-02 07:00:00,5.288282887124264e-09
2005-01-02 08:00:00,5.288302699585541e-09
2005-01-02 09:00:00,5.28877042388138e-09
2005-01-02 10:00:00,5.28882683903153e-09
2005-01-02 11:00:00,5.2888519614854e-09
2005-01-02 12:00:00,5.288856175957635e-09
2005-01-02 13:00:00,5.288891754890273e-09
2005-01-02 14:00:00,5.288952575764644e-09
2005-01-02 15:00:00,5.2890186697244646e-09
2005-01-02 16:00:00,5.289077739685496e-09
2005-01-02 17:00:00,5.289118551478963e-09
2005-01-02 18:00:00,5.289101866097246e-09
2005-01-02 19:00:00,5.28901371660702e-09
2005-01-02 20:00:00,5.288965682461546e-09
2005-01-02 21:00:00,5.289433571301681e-09
2005-01-02 22:00:00,5.289497132996411e-09
2005-01-02 23:00:00,5.289573032546631e-09
2005-01-03 00:00:00,5.289648962643706e-09
2005-01-03 01:00:00,5.289724902138098e-09
2005-01-03 02:00:00,5.289800872188068e-09
2005-01-03 03:00:00,5.290268968413468e-09
2005-01-03 04:00:00,5.290737180920866e-09
2005-01-03 05:00:00,5.290813042925858e-09
2005-01-03 06:00:00,5.290862689742673e-09
2005-01-03 07:00:00,5.290813044678942e-09
2005-01-03 08:00:00,5.290780952715742e-09
2005-01-03 09:00:00,5.290785394742036e-09
2005-01-03 10:00:00,5.290785471988843e-09
2005-01-03 11:00:00,5.2912538128445365e-09
2005-01-03 12:00:00,5.29125098536973e-09
2005-01-03 13:00:00,5.2913022113022414e-09
2005-01-03 14:00:00,5.2913665013722896e-09
2005-01-03 15:00:00,5.2918349866622535e-09
2005-01-03 16:00:00,5.292303588449736e-09
2005-01-03 17:00:00,5.292325636515261e-09
2005-01-03 18:00:00,5.292302390631222e-09
2005-01-03 19:00:00,5.292771108682785e-09
2005-01-03 20:00:00,5.293239943360868e-09
2005-01-03 21:00:00,5.293708894730127e-09
2005-01-03 22:00:00,5.293785334984969e-09
2005-01-03 23:00:00,5.29386180607872e-09
2005-01-04 00:00:00,5.293938307870983e-09
2005-01-04 01:00:00,5.294014840588189e-09
2005-01-04 02:00:00,5.294091404016529e-09
2005-01-04 03:00:00,5.294167998294365e-09
2005-01-04 04:00:00,5.2946371807580995e-09
2005-01-04 05:00:00,5.294713663073497e-09
2005-01-04 06:00:00,5.294763902089078e-09
2005-01-04 07:00:00,5.294714671367735e-09
2005-01-04 08:00:00,5.294683054154057e-09
2005-01-04 09:00:00,5.294688068248872e-09
2005-01-04 10:00:00,5.294688727452449e-09
2005-01-04 11:00:00,5.294686497111348e-09
2005-01-04 12:00:00,5.2946843054191215e-09
2005-01-04 13:00:00,5.294736291523208e-09
2005-01-04 14:00:00,5.294801373623246e-09
2005-01-04 15:00:00,5.295270713883654e-09
2005-01-04 16:00:00,5.295335821446899e-09
2005-01-04 17:00:00,5.295358568214404e-09
2005-01-04 18:00:00,5.295335941371198e-09
2005-01-04 19:00:00,5.295279668354051e-09
2005-01-04 20:00:00,5.2957491278180825e-09
2005-01-04 21:00:00,5.296218704319859e-09
2005-01-04 22:00:00,5.296295911322484e-09
2005-01-04 23:00:00,5.2963731493270974e-09
2005-01-05 00:00:00,5.2964504181968936e-09
2005-01-05 01:00:00,5.29652771815298e-09
2005-01-05 02:00:00,5.296997488838668e-09
2005-01-05 03:00:00,5.297467376734859e-09
2005-01-05 04:00:00,5.297544801938913e-09
2005-01-05 05:00:00,5.29762206778326e-09
2005-01-05 06:00:00,5.298092111571002e-09
2005-01-05 07:00:00,5.2980434467167286e-09
2005-01-05 08:00:00,5.298012426893553e-09
2005-01-05 09:00:00,5.298018098524781e-09
2005-01-05 10:00:00,5.298019410355252e-09
2005-01-05 11:00:00,5.298017829919313e-09
2005-01-05 12:00:00,5.298487972519942e-09
2005-01-05 13:00:00,5.298540706670811e-09
2005-01-05 14:00:00,5.299010979860989e-09
2005-01-05 15:00:00,5.2990864797868246e-09
2005-01-05 16:00:00,5.299152372403872e-09
2005-01-05 17:00:00,5.299175823692939e-09
2005-01-05 18:00:00,5.299153810093763e-09
2005-01-05 19:00:00,5.299098079501794e-09
2005-01-05 20:00:00,5.299067318015884e-09
2005-01-05 21:00:00,5.299133319811992e-09
2005-01-05 22:00:00,5.299211313700287e-09
2005-01-05 23:00:00,5.299681754440956e-09
2005-01-06 00:00:00,5.300152312764374e-09
2005-01-06 01:00:00,5.300230432687495e-09
2005-01-06 02:00:00,5.300308583678547e-09
2005-01-06 03:00:00,5.30038676586985e-09
2005-01-06 04:00:00,5.300464979337771e-09
2005-01-06 05:00:00,5.300543032944351e-09
2005-01-06 06:00:00,5.3010138066303515e-09
2005-01-06 07:00:00,5.300965726692542e-09
2005-01-06 08:00:00,5.300935329439149e-09
2005-01-06 09:00:00,5.300941702878004e-09
2005-01-06 10:00:00,5.300943720419614e-09
2005-01-06 11:00:00,5.300942840319552e-09
2005-01-06 12:00:00,5.30141371401831e-09
2005-01-06 13:00:00,5.301467227678964e-09
2005-01-06 14:00:00,5.301533878252714e-09
2005-01-06 15:00:00,5.302004899848599e-09
2005-01-06 16:00:00,5.302071567891579e-09
2005-01-06 17:00:00,5.302095721899064e-09
2005-01-06 18:00:00,5.302074335858171e-09
2005-01-06 19:00:00,5.3020191778177395e-09
2005-01-06 20:00:00,5.301989029642565e-09
2005-01-06 21:00:00,5.302055802699059e-09
2005-01-06 22:00:00,5.302134587539784e-09
2005-01-06 23:00:00,5.302213403727846e-09
2005-01-07 00:00:00,5.3022922511331115e-09
2005-01-07 01:00:00,5.3023711299670125e-09
2005-01-07 02:00:00,5.302450040031096e-09
2005-01-07 03:00:00,5.302921290993032e-09
2005-01-07 04:00:00,5.3030002803155785e-09
2005-01-07 05:00:00,5.303079109306163e-09
2005-01-07 06:00:00,5.303131575648735e-09
2005-01-07 07:00:00,5.303084109981524e-09
2005-01-07 08:00:00,5.303054347099858e-09
2005-01-07 09:00:00,5.303061385662348e-09
2005-01-07 10:00:00,5.303064046322142e-09
2005-01-07 11:00:00,5.3030637957279935e-09
2005-01-07 12:00:00,5.303063577059586e-09
2005-01-07 13:00:00,5.303117784373327e-09
2005-01-07 14:00:00,5.303185148752923e-09
2005-01-07 15:00:00,5.3036565838520005e-09
2005-01-07 16:00:00,5.3037239835767785e-09
2005-01-07 17:00:00,5.30374882681165e-09
2005-01-07 18:00:00,5.303728085640977e-09
2005-01-07 19:00:00,5.3036735402132085e-09
2005-01-07 20:00:00,5.3041450976978974e-09
2005-01-07 21:00:00,5.3046167733866066e-09
2005-01-07 22:00:00,5.304696337653093e-09
2005-01-07 23:00:00,5.3047759334349935e-09
2005-01-08 00:00:00,5.305247767310144e-09
2005-01-08 01:00:00,5.305327442939096e-09
2005-01-08 02:00:00,5.305799415162134e-09
2005-01-08 03:00:00,5.30587917068297e-09
2005-01-08 04:00:00,5.3059589578852926e-09
2005-01-08 05:00:00,5.3060279971539415e-09
2005-01-08 06:00:00,5.306052549825163e-09
2005-01-08 07:00:00,5.306055715037341e-09
2005-01-08 08:00:00,5.306069637106561e-09
2005-01-08 09:00:00,5.3061139589061805e-09
2005-01-08 10:00:00,5.306165461645375e-09
2005-01-08 11:00:00,5.3061848535343234e-09
2005-01-08 12:00:00,5.306182846134935e-09
2005-01-08 13:00:00,5.306213009675779e-09
2005-01-08 14:00:00,5.30668520414959e-09
2005-01-08 15:00:00,5.306751181415381e-09
2005-01-08 16:00:00,5.306808199507487e-09
2005-01-08 17:00:00,5.306843793294908e-09
2005-01-08 18:00:00,5.306820453110582e-09
2005-01-08 19:00:00,5.3067238979088755e-09
2005-01-08 20:00:00,5.306695498626733e-09
2005-01-08 21:00:00,5.3067385815781346e-09
2005-01-08 22:00:00,5.3068189107668436e-09
2005-01-08 23:00:00,5.307291257377273e-09
2005-01-09 00:00:00,5.307371667005793e-09
2005-01-09 01:00:00,5.307452108352416e-09
2005-01-09 02:00:00,5.307532581470806e-09
2005-01-09 03:00:00,5.307613086398868e-09
2005-01-09 04:00:00,5.307693623158793e-09
2005-01-09 05:00:00,5.307773998642067e-09
2005-01-09 06:00:00,5.307827218982787e-09
2005-01-09 07:00:00,5.3078864712837555e-09
2005-01-09 08:00:00,5.308359086095022e-09
2005-01-09 09:00:00,5.308439186862751e-09
2005-01-09 10:00:00,5.308519928350289e-09
2005-01-09 11:00:00,5.3085874777655785e-09
2005-01-09 12:00:00,5.308644241032418e-09
2005-01-09 13:00:00,5.308717269494413e-09
2005-01-09 14:00:00,5.309190093153698e-09
2005-01-09 15:00:00,5.309276066951575e-09
2005-01-09 16:00:00,5.309357014005714e-09
2005-01-09 17:00:00,5.3094328231917915e-09
2005-01-09 18:00:00,5.309477065884282e-09
2005-01-09 19:00:00,5.309475439415312e-09
2005-01-09 20:00:00,5.3094972873784815e-09
2005-01-09 21:00:00,5.309563273249289e-09
2005-01-09 22:00:00,5.309646933433168e-09
2005-01-09 23:00:00,5.309745791271462e-09
2005-01-10 00:00:00,5.310218873638778e-09
2005-01-10 01:00:00,5.310319993205163e-09
2005-01-10 02:00:00,5.310793220078684e-09
2005-01-10 03:00:00,5.3108986616018205e-09
2005-01-10 04:00:00,5.311000608852587e-09
2005-01-10 05:00:00,5.311097455878613e-09
2005-01-10 06:00:00,5.311178155408309e-09
2005-01-10 07:00:00,5.311184456946057e-09
2005-01-10 08:00:00,5.311657901475726e-09
2005-01-10 09:00:00,5.3117136737137035e-09
2005-01-10 10:00:00,5.311767321371132e-09
2005-01-10 11:00:00,5.311819088321424e-09
2005-01-10 12:00:00,5.312292692717218e-09
2005-01-10 13:00:00,5.312374362698496e-09
2005-01-10 14:00:00,5.312459014917878e-09
2005-01-10 15:00:00,5.312552882181956e-09
2005-01-10 16:00:00,5.312637599533792e-09
2005-01-10 17:00:00,5.313111410212748e-09
2005-01-10 18:00:00,5.313585340352549e-09
2005-01-10 19:00:00,5.314059390019948e-09
2005-01-10 20:00:00,5.3140725244591356e-09
2005-01-10 21:00:00,5.314157449834358e-09
2005-01-10 22:00:00,5.314269981042038e-09
2005-01-10 23:00:00,5.314744203444031e-09
2005-01-11 00:00:00,5.314856826299417e-09
2005-01-11 01:00:00,5.314958874799478e-09
2005-01-11 02:00:00,5.315071567044867e-09
2005-01-11 03:00:00,5.315177927926234e-09
2005-01-11 04:00:00,5.315280786011272e-09
2005-01-11 05:00:00,5.315378531140775e-09
2005-01-11 06:00:00,5.315460084077429e-09
2005-01-11 07:00:00,5.315934606924048e-09
2005-01-11 08:00:00,5.315973549512576e-09
2005-01-11 09:00:00,5.3160300880905066e-09
2005-01-11 10:00:00,5.316084500220613e-09
2005-01-11 11:00:00,5.31613704383871e-09
2005-01-11 12:00:00,5.3161898238084355e-09
2005-01-11 13:00:00,5.316272336828054e-09
2005-01-11 14:00:00,5.316747064862763e-09
2005-01-11 15:00:00,5.317221912871283e-09
2005-01-11 16:00:00,5.317696880920753e-09
2005-01-11 17:00:00,5.317764433326289e-09
2005-01-11 18:00:00,5.317808478369662e-09
2005-01-11 19:00:00,5.3182835947529645e-09
2005-01-11 20:00:00,5.318297425380352e-09
2005-01-11 21:00:00,5.318772665454158e-09
2005-01-11 22:00:00,5.318886148580217e-09
2005-01-11 23:00:00,5.318992578269069e-09
2005-01-12 00:00:00,5.3191061314234825e-09
2005-01-12 01:00:00,5.319209085548896e-09
2005-01-12 02:00:00,5.3193227085494615e-09
2005-01-12 03:00:00,5.319429985466103e-09
2005-01-12 04:00:00,5.319533751849311e-09
2005-01-12 05:00:00,5.319632393522876e-09
2005-01-12 06:00:00,5.319714812966723e-09
2005-01-12 07:00:00,5.320190411822402e-09
2005-01-12 08:00:00,5.320666131139514e-09
2005-01-12 09:00:00,5.320723537959063e-09
2005-01-12 10:00:00,5.320778812939797e-09
2005-01-12 11:00:00,5.3208322023918395e-09
2005-01-12 12:00:00,5.320885813595278e-09
2005-01-12 13:00:00,5.3209692120580445e-09
2005-01-12 14:00:00,5.321445128712411e-09
2005-01-12 15:00:00,5.321921166006328e-09
2005-01-12 16:00:00,5.322007662611048e-09
2005-01-12 17:00:00,5.322076045009639e-09
2005-01-12 18:00:00,5.322120870059247e-09
2005-01-12 19:00:00,5.3221390991565695e-09
2005-01-12 20:00:00,5.322153635637511e-09
2005-01-12 21:00:00,5.322240285120207e-09
2005-01-12 22:00:00,5.322354664586087e-09
2005-01-12 23:00:00,5.322461977536017e-09
2005-01-13 00:00:00,5.322576428125768e-09
2005-01-13 01:00:00,5.3230527523401305e-09
2005-01-13 02:00:00,5.323167296659804e-09
2005-01-13 03:00:00,5.3232754819001716e-09
2005-01-13 04:00:00,5.323380149367446e-09
2005-01-13 05:00:00,5.323856677549008e-09
